genome_id	covered	length	percent_covered
G000185965	610	3419049	0.017841218420677797
G000186165	196531	2169557	9.058577396214988
G000186205	171347	2542945	6.738132362280741
G000186265	151	4888353	0.0030889749574140824
G000186385	493	3498530	0.014091632771478306
G000186425	30202	3152065	0.9581655200638312
G000186705	469	3117824	0.01504254249117333
G000186945	657	2008712	0.03270752601667138
G000187005	306	2355206	0.012992494074828276
G000187125	624	2210967	0.02822294498289662
G000187465	77426	1906164	4.061875053772917
G000187625	151	1637992	0.00921860424226736
G000187895	27331	4422284	0.6180290546694875
G000187975	9729	2418578	0.40226116337781953
G000187995	5990	1916985	0.3124698419653779
G000188015	9359	2234542	0.4188330315563547
G000188035	13726	2126945	0.6453387370148265
G000188055	13434	2130431	0.6305766297993223
G000188155	906	4726134	0.019170002374033407
G000188175	55941	2123854	2.6339381143901606
G000189415	151	2272954	0.006643337260674875
G000189535	1788	4535360	0.0394235518238905
G000189595	92226	5353518	1.722717659677244
G000189775	1257	2534358	0.04959835982130385
G000190415	202	2848028	0.007092626898331055
G000190475	1397	3845350	0.03632959288491295
G000190535	6032	4392288	0.13733161395609758
G000190555	482	2886916	0.016696017480245354
G000190575	12415	4308723	0.2881364153601891
G000190595	460	3765936	0.012214758827553096
G000190635	2085	3406739	0.06120222300563677
G000190695	11488	2220675	0.517320184178234
G000190735	1176	4635236	0.0253708764774868
G000190755	502	4848369	0.010353997395825277
G000191045	304	1541968	0.019715065422888155
G000191065	4040	3057887	0.13211737385979272
G000191145	1705	3862530	0.044142051971117376
G000191545	22318	2097806	1.0638733991608376
G000191725	794	1697779	0.04676698203947628
G000191885	674	4328439	0.01557143348907077
G000192225	1304	2548982	0.051157677849431656
G000192435	302	4258206	0.007092188588339784
G000192575	6169	4183267	0.14746847380289138
G000192745	244	4718983	0.005170605615659137
G000192845	730	6226409	0.01172425389980003
G000192865	717	4684316	0.01530639692113
G000192905	11467	1904581	0.602074682042927
G000192925	12187	1963657	0.6206277369214684
G000192945	11033	1857402	0.5940017292971581
G000192965	11886	1815470	0.6547064947369001
G000192985	14187	1954930	0.7257037336375216
G000193005	12671	1905013	0.6651398179434995
G000193025	15241	1913162	0.7966392809390945
G000193045	13653	1948115	0.7008313164263916
G000193085	10728	1777236	0.6036339574485324
G000193225	552	4703421	0.011736138440509579
G000193395	5150	2937589	0.17531383729990818
G000193435	510	2674809	0.019066781964618782
G000194135	301	1694430	0.017764085857781085
G000194155	465	8582340	0.00541810275519264
G000194605	1045	4633577	0.022552770785939244
G000194925	6507	2470815	0.26335439925692533
G000194985	2048	1281956	0.15975587305648556
G000195205	1099	4523019	0.02429793020988857
G000195275	19728	2897445	0.6808757370717995
G000195295	161	3282536	0.004904744380564295
G000195315	1667	2115681	0.07879259680452771
G000195375	3936	2575353	0.15283341739947884
G000195635	23373	4332636	0.5394637352410865
G000195715	3015	4086189	0.07378513328678629
G000195755	825	3773179	0.02186485189279385
G000195775	20461	5467660	0.3742185871103909
G000195975	407	2434428	0.016718506359604802
G000195995	7529	5133753	0.14665684149588032
G000196015	7669	6913412	0.11092930668677059
G000196035	8796	2944528	0.2987235984850543
G000196095	1037	5165790	0.02007437390989568
G000196235	2743	5070538	0.054096823650665864
G000196275	805	3247058	0.02479167295440981
G000196295	64190	2220606	2.89065237146977
G000196395	343	5040636	0.006804696867617499
G000196435	301	2642424	0.011391056090922577
G000196455	5009	2715461	0.18446223311621857
G000196515	302	5486185	0.005504735986846962
G000196535	5340	2146480	0.24877939696619583
G000196615	7533	5372308	0.14021906413407423
G000196675	151	7304029	0.0020673521422217792
G000196695	539	5043170	0.010687722206469344
G000196735	15597	3980199	0.3918648288691093
G000196835	604	10236715	0.005900330330579683
G000196855	2456	1954080	0.12568574469827232
G000197735	1296	3918232	0.03307614250508903
G000198775	4776	3750178	0.12735395493227256
G000200595	151	1672681	0.009027423639056103
G000202635	1652	3982034	0.04148633587759421
G000202835	166	4214904	0.003938405240071897
G000203835	304	9054887	0.0033573030784370913
G000203855	9887	3348684	0.29525031325738704
G000204035	2048	3369456	0.06078132493791283
G000204075	453	7105832	0.0063750451741611674
G000204155	1048	6732291	0.015566766201876895
G000204195	674	5530812	0.012186275722262843
G000204235	193570	2623710	7.377720860918317
G000204565	11691	3207692	0.36446766086020727
G000204605	326	7713277	0.004226478577133947
G000204645	7725	5070771	0.15234369684610094
G000205025	6287	2833536	0.22187824682657992
G000205165	6821	3791532	0.17990089494167527
G000208405	4816	2568361	0.18751258098063317
G000209385	23216	2219029	1.0462233706724877
G000209465	20534	3289480	0.6242324014737892
G000209655	1228	3924830	0.03128797935197193
G000209675	1786	2694159	0.06629155888720747
G000209815	151	3164379	0.004771868350788575
G000210055	14101	3608022	0.3908235592798492
G000210095	4169	2573208	0.16201566293902397
G000210375	1509	6788435	0.022228982084972457
G000210555	54757	3522704	1.5544025271495987
G000210575	28783	3763317	0.7648306002390975
G000210615	39848	1966750	2.026083640523707
G000210635	48649	2836123	1.7153346311143771
G000210915	305	3437926	0.008871627836084894
G000211835	530	3620988	0.014636889158428583
G000211855	151	3296168	0.004581077178105
G000212375	1980	2186370	0.09056106697402544
G000212695	604	4266344	0.01415732064737396
G000212735	409	8771711	0.004662716316121222
G000212915	859	2991798	0.028711831480601295
G000213055	1079	7506747	0.014373736053712748
G000213255	934	3135972	0.029783429188781022
G000213295	8713	2539578	0.3430884973802734
G000213555	709	5176567	0.013696335814836357
G000213575	361	3954905	0.00912790572719193
G000213595	1586	3694027	0.04293417454718117
G000213805	4747	4920769	0.09646866170714374
G000213825	12633	2143887	0.5892568031803915
G000213935	1444	3107935	0.046461718150476124
G000213975	1301	2761442	0.0471130662892793
G000214035	1802	4235793	0.042542211104272566
G000214075	302	6699709	0.004507658466957296
G000214155	378	4643668	0.008140116821443737
G000214175	1408	4863530	0.028950165826056383
G000214215	701	3899940	0.01797463550721293
G000214335	2770	4075645	0.0679647025194785
G000214435	3510	2892255	0.12135859389991546
G000214595	656	3262000	0.02011036174126303
G000214785	14558	2354128	0.6184030774877152
G000215085	1230	3969014	0.03099006453491976
G000215105	675	3307740	0.020406682508298718
G000215705	543	4070193	0.013340890714518943
G000215745	7977	5280350	0.1510695313757611
G000215935	2674	3405165	0.07852776590855363
G000215975	151	1634377	0.009238994430293624
G000217795	151	2322224	0.006502387366593403
G000218235	1248	3388684	0.03682845612042905
G000218545	921	3526441	0.026116983099958285
G000218565	2288	3896114	0.05872518103936384
G000218625	438	2526590	0.017335618363090173
G000218745	215	1484494	0.014483049443109908
G000218765	835	2900463	0.028788507214193043
G000218875	590	2061453	0.028620589458018205
G000218895	839	6919829	0.012124577066861045
G000219045	150	2035931	0.007367636722462599
G000219105	1318	9003593	0.01463860038986658
G000219125	202	4328911	0.004666300600774652
G000219175	456	538294	0.08471207184178163
G000219255	1230	2416939	0.050890816855535044
G000219275	50966	3184320	1.6005300974776406
G000219535	5805	5153899	0.11263317344790807
G000219585	272	3783444	0.007189217020259849
G000219605	4397	4547930	0.09668134733823959
G000219725	453	3239340	0.013984330141325083
G000219785	2118	1877273	0.11282322816127437
G000219805	5150	1441490	0.35726921449333676
G000220235	3896	2669653	0.14593656928447257
G000220255	12225	3128380	0.39077733523421065
G000220335	5055	3728176	0.1355890923604465
G000220545	158	4371831	0.0036140463801093868
G000220565	150	4656234	0.0032214875798767845
G000220625	604	2571406	0.023489095070945622
G000220835	1502	2828392	0.053104378742409114
G000220985	239	2814873	0.008490613963756092
G000221145	290330	2431652	11.939619649522218
G000221545	11667	1651511	0.7064439776665127
G000221565	2290	1950550	0.11740278383020175
G000221605	27130	1732494	1.5659505891506695
G000221625	151	2335323	0.006465914993343533
G000221945	414	2454970	0.016863749862523775
G000222125	344	4797009	0.007171135180275876
G000222485	653	6221273	0.01049624409666639
G000223155	1156	2868723	0.04029667555912509
G000223375	701	3277141	0.021390596254479134
G000224085	237	3842422	0.006167984672167711
G000224415	938	3468247	0.027045363262766464
G000224515	693	5707958	0.012140944274642526
G000224785	2339	3776422	0.06193693395494465
G000224985	8887	2066652	0.430019180781283
G000225325	7286	1375810	0.5295789389523263
G000225345	137286	3592125	3.8218603194487946
G000225365	1820	1569950	0.11592725882989904
G000225445	251	653263	0.03842250364707629
G000225525	151	8232174	0.0018342663796950842
G000225705	3404	2492465	0.13657162688342664
G000225825	2459	3191619	0.0770455370769506
G000226215	691	3353577	0.020604864596817072
G000226625	632	1638559	0.03857047564353801
G000226875	573	2355050	0.024330693615846798
G000226955	6365	4126908	0.1542316911353488
G000227175	577	2337606	0.024683372647058575
G000227315	990	2239804	0.04420029609733709
G000227585	558	1729410	0.03226533904626434
G000227705	8127	4355545	0.1865897379088036
G000227765	2118	2467375	0.08584021480318152
G000228185	381	2064279	0.018456807437366753
G000228205	822	2083861	0.0394460091148114
G000228505	613	2093982	0.029274368165533422
G000228805	763	1811787	0.04211311815351363
G000228845	763	1780059	0.04286374777465241
G000228925	763	1779426	0.04287899581100872
G000229145	763	1831480	0.04166029659073536
G000229225	763	1797289	0.04245282756418139
G000229545	763	1800375	0.04238005970978269
G000229705	763	1881349	0.040556005291947424
G000230225	763	1817406	0.0419829141094505
G000230275	11928	2487765	0.4794665090955134
G000230555	1195	3948907	0.03026153819272016
G000230675	217	2695143	0.008051520828393893
G000230895	720	6415739	0.011222401659419127
G000230915	8107	6807051	0.11909709505628796
G000230935	302	7282199	0.004147098973812718
G000231035	302	4671017	0.006465401431850922
G000231055	11262	4763852	0.236405329132811
G000231275	3085	2855529	0.10803602414824014
G000231305	673	3373986	0.0199467336260435
G000231385	5014	4873567	0.1028815239433458
G000231405	4857	3176073	0.15292469663008373
G000231445	151	2455278	0.006150016413619964
G000233435	302	590356	0.051155573924886004
G000233455	28324	6648180	0.42604141283779917
G000233535	690	2163902	0.03188684145585151
G000233655	19066	3785463	0.5036636205399445
G000233715	3388	4855529	0.06977612532022773
G000233915	828	3452554	0.023982246186446322
G000234115	974	2594453	0.03754163208969289
G000234355	151	2887421	0.005229580307132212
G000234585	1045	4871842	0.02144979250148096
G000234825	3228	2017341	0.16001261065927871
G000235405	207	2166381	0.009555105957816284
G000235425	605	9978612	0.006062967474835177
G000235445	35119	2687915	1.3065517324766593
G000235505	10256	5698123	0.17998909465450288
G000235605	4261	5863081	0.07267510034400002
G000235645	47855	2598401	1.8417095744652192
G000235665	2075	5913004	0.03509214605638691
G000235705	2648	1841238	0.14381628013325817
G000235885	16175	3100262	0.5217300989400251
G000236035	591	4208638	0.014042547731593925
G000236085	223	1298043	0.017179708222300805
G000236145	251	3761907	0.0066721479292284475
G000236405	305	609581	0.050034367869077286
G000236565	151	6976432	0.0021644301843693164
G000236665	1568	3806980	0.041187502955098265
G000236685	302	3590853	0.00841025795263688
G000236805	1879	5772947	0.03254836741096012
G000236865	6868	2398602	0.2863334559047312
G000237065	6407	6845832	0.0935897930302701
G000237085	6978	4897678	0.14247567929128865
G000237145	1183	9239851	0.012803236762151251
G000237285	244	1807554	0.013498905150274902
G000237805	509	1675934	0.03037112439988687
G000237825	516	1880838	0.02743457969266891
G000237995	8519	1978953	0.43048015794210376
G000238055	15252	2470883	0.6172692110472248
G000238095	2223	2325203	0.09560455581727703
G000238215	2636	3405521	0.07740372178001545
G000238255	159	4752433	0.0033456547414766288
G000238375	151	5324454	0.0028359715381145187
G000238395	159	4722011	0.0033672094368268094
G000238775	176	7885677	0.0022318946109509685
G000238795	19649	2145263	0.9159249938119476
G000238835	1022	2858190	0.0357568950979466
G000238915	391	4956890	0.007888010425892041
G000239275	506	1799974	0.02811151716635907
G000239355	667	2555475	0.026100822743325605
G000239695	12515	2205905	0.5673408419673558
G000239815	7090	8441768	0.08398714582063853
G000239955	3126	2285424	0.13677987104362255
G000240075	304	3162432	0.00961285491672232
G000240165	302	8095535	0.0037304514155024958
G000240185	9115	5682442	0.16040638866177606
G000240225	230	5099540	0.004510210724888912
G000240505	159	4599091	0.003457204912883872
G000241055	1009	1842258	0.05476974452004008
G000241265	560	3908494	0.014327769212387176
G000241345	152	5308015	0.002863594017726024
G000241465	2368027	4265036	55.5218525705293
G000241855	364	2337938	0.015569275147587318
G000242195	50266	4414679	1.138610530912893
G000242215	429	2312975	0.018547541586052593
G000242235	41385	2313712	1.7886841577516992
G000242335	3131	3350266	0.0934552659400776
G000242435	9925	2500139	0.3969779280272017
G000242635	1739	5202069	0.03342900680479248
G000242715	302	11010805	0.0027427604067095913
G000242835	10673	4760593	0.22419475893024252
G000242875	419	1576357	0.026580273377160124
G000242895	15134	4815602	0.3142701577082159
G000242935	174	7417693	0.002345742807096492
G000242955	79419	3098496	2.5631467653984386
G000243135	3451	3624449	0.09521447259983518
G000243155	3035	4321753	0.07022613277528818
G000243215	1613	3773171	0.04274918894478941
G000243275	151	4301842	0.003510124267697419
G000243395	6480	4564128	0.14197673684874745
G000243715	499	4396124	0.011350908209140599
G000244515	151	4317851	0.003497110020702428
G000244895	4097	5660978	0.0723726536298145
G000244955	1363	5965593	0.02284768672619805
G000244975	2475	5408301	0.04576298545513646
G000244995	710	5600627	0.012677152040298345
G000245555	1125	6379924	0.017633438893629453
G000245655	206089	2482552	8.301497813540259
G000245715	2135	5813382	0.03672560998055865
G000245755	805	2096484	0.03839762192318186
G000245775	1095	2562752	0.04272750543166096
G000245795	5857	1717767	0.3409659167977962
G000245815	22072	1862155	1.1852933832038686
G000246895	1838	3975118	0.046237621122190584
G000246925	1896	1886365	0.1005107707151055
G000247475	151	5513800	0.002738583191265552
G000247525	2647	3464700	0.07639911103414436
G000247605	1591	4044777	0.039334677783225136
G000247645	345	3109362	0.01109552377626021
G000247715	942	5844319	0.01611821668187517
G000247895	4722	5736038	0.08232163036576814
G000247995	516	3546837	0.014548173485277163
G000248015	1032	4496140	0.02295302192547385
G000248055	478	4956119	0.009644643318693517
G000248095	14291	2434630	0.5869885773197571
G000250635	1027	4400205	0.023339821667399587
G000250655	17437	8739048	0.19952974282782288
G000250675	151	9436348	0.0016001953298034365
G000250735	894	4550605	0.019645739412671503
G000252125	151	3935121	0.003837239058214474
G000252425	340	7584505	0.004482823862598811
